Date,Review
5 de agosto de 2016,"Valeu cada instantes. Música boa, comida e ambiente perfeitos.
Recomendo e espero voltar em breve para mais uma experiência."
5 de agosto de 2016,"Fui em meu aniversario com minha familia e alguns amigos e foi muito divertido! Tem mariachis e eu ganhei dose de tequila com direito a ""vira vira"" e tudo!! Recomendo!"
5 de agosto de 2016,"Além da excelente comida e bebida servidas, o ambiente é fiel à cultura mexicana. Preço justo e serviço impecável."
5 de agosto de 2016,"Ambiente familiar, aconchegante e serviço muito bom! Preços não muito acessíveis. Mas as promoções de vendas coletivas ajudou bastante."
5 de agosto de 2016,"Lugar bem decorado, clima de diversao, ambiente alto astral. Comida bem servida e bebidas sempre geladas e bem decoradas"
5 de agosto de 2016,Já célebrei dois aniversários lá e sempre foi super animado. A comida é gostosa. A decoração é linda.
2 de agosto de 2016,"Comida excelente, serviço bom mas o preço não é muito bom... Achei a comida maravilhosa mas achei o lugar caro para um jantar de dia de semana."
31 de julho de 2016,"O título já fiz tudo! Comida fresquíssima, preparada com carinho, bem temperada e bem servida. O preço é justo para o nível de qualidade. Além disso, o ambiente é agradabilíssimo, temático, com mariachis e tequileiros. Recomendo fortemente pra quem quiser uma ótima experiência se tratando...Mais"
28 de julho de 2016,"Ambiente agradável, comida boa, bom atendimento. Tive que esperar cerca de uma hora para entrar no local que estava lotado. Achei também o preço final um pouco alto"
27 de julho de 2016,"É um ambiente que está além de ser um simples restaurante. Muito bom, aconchegante o lugar, comida boa, bebida ótima e indico a todos."
27 de julho de 2016,"Não sou muito fã de comida mexicana, mas me surpreendeu. experimentei um prato não recordo nome, pro meu paladar não era excelente por eu não gostar, mas tinha excelente apresentação. Tomei alguns drinks que adorei. O atendimento é muito legal e os garçons são muitos...Mais"
26 de julho de 2016,"Adorei o bar! Muito animado, comida deliciosa! A comida tem preço justo, e como dividi com mais amigos ficou barata! Já a bebida é mais cara! O bar tem músicos que passam em todas as mesas! Não dá pra ir em clima romântico, é pra...Mais"
23 de julho de 2016,"Comemoramos o aniversário do meu esposo no local, o ambiente é ótimo te remete ao México com certeza... A comida é muito boa, e o dia das Margueritas em dobro é perigoso 😂"
22 de julho de 2016,"Ótima opção para comemorações, além de ser animado, conta com ambiente agradável e cardápio variado, com opções para todos os gostos."
22 de julho de 2016,Lugar muito animado e divertido. Fui com os meus amigos para comemorar o aniversário de uma amiga  (lá tem regalias para os aniversariantes da semana). Há uma banda ao vivo tocando músicas de mesa e mesa enquanto as pessoas dançam pelo o salão; e os...Mais
20 de julho de 2016,"Restaurante divertido, com um bom atendimento e os pratos também são bons.
Indico ir com amigos animados"
20 de julho de 2016,"Eu que nao sou um grande fã de culinária mexicana, gostei bastente! Ambiente animado pelos mariachi, ótimo atendimento e preços justos."
17 de julho de 2016,"Difícil encontrar um bom restaurante mexicano e ser fiel a culinária. Excelente, bom atendimento, comida muito boa e muito animado!"
17 de julho de 2016,Que atmosfera sensacional deste lugar! Os cantores passando de mesa em mesa cantando e tocando... O tequileiro balançando a cabeça das pessoas... As pessoas batendo palma... O lugar é muito alegre e contagiante. A comida também é muito bem feita. O único item que deixa...Mais
14 de julho de 2016,"Restaurante totalmente personalizado, musicos tocando musicas em espanhol estilo mexicano, otima comida, com tequileiros que divertem. Lugar encantador.O ruim somente fica para o atendimento, pois alguns atendentes parecem que estão fazendo favor para nós ,fora a demora para atender. Quando fomos tivemos que fechar a...Mais"
11 de julho de 2016,"Muito legal o restaurante. Fomos no domingo taxista ate se espantou estar vazio pois geralmente finais de semana fica bem cheio. 
Muito boa comida. Restaurante muito legal, bem decorado na tematica mexicana. Muito legal
Show dos mariatis tbm eh muito legal. Comida ate nao achei...Mais"
10 de julho de 2016,"Lugar perfeito para ir com os amigos. Pra comemorar e festejar. Boa cozinha mexicana e o ambiente é muito maneiro. Agora quem dá show são os Mariachis. Cantando e divertindo de mesa em mesa eles animam todo o ambiente. 
Pra quem curte tem tambem os...Mais"
10 de julho de 2016,"Lugar caro, couvert abusivo (cobram 10% sobre o couvert, nunca vi isso) e a regra do aniversário parece até Sacanagem. Segundo eles vc só pode receber os benefícios de comemorar o aniversário lá na semana seguinte à data, ou seja, aniversário cai na segunda-feira e...Mais"
10 de julho de 2016,"Muito divertido, local extremamente agradável, adorei a comida, os cantores passam de mesa em mesa, bebida muito boa....recomendadissimo!!!"
9 de julho de 2016,"Bem interessante e agradável. Ambiente descolado. Os músicos que se apresentam junto às mesas são ótimos. Não é aconselhável para quem não gosta de sons altos.
A comida é típica e portanto apimentada, se não gosta fique atento.
Os drinks são bem legais."
8 de julho de 2016,"Local muito animado, ótima decoração, comida excelente, local de facil acesso e valet para estacionamento"
5 de julho de 2016,"O restaurante é realmente super engraçado! A decoração característica e alegre beirando até o exagero mas que compõe muito bem a proposta, a Frida oferecendo tequila em portulhol, a música animada! Tudo proporciona uma noite alegre e deliciosa! A comida também é muito boa e...Mais"
4 de julho de 2016,"Fomos em grupo de amigas no Guacamole do Jardim Botânico, a comida é muito gostosa, pedimos várias coisas para experimentar. Era dia de promoção de nachos...nachos, portanto, foi a primeira pedida! Excelente!! O preço é semelhante aos outros lugares, nem mais caro, nem mais barato....Mais"
3 de julho de 2016,"Comida maravilhosa, ambiente legal animado e com musica, otimo programa para o fim de semana com os amigos!! Recomendo os tacos!!"
29 de junho de 2016,"Cardápio bem variado, comidas bem frescas e deliciosas. Atendimento é muito bom mas quando o lugar fica muito cheio eles deixam a desejar. A carta de drinks é excelente, recomendo."
28 de junho de 2016,"O lugar tem uma atmosfera boa, os drinks são ótimos e os preços não são tão exorbitantes. Nada barato, porém nada que ultrapasse o valor de no máximo 150,00 por pessoa. Me irritou a espera do atendimento, ficamos uns 10 minutos para vir alguém falar...Mais"
27 de junho de 2016,"Adorei a qualidade e sabor dos pratos... Decoração muito bonita e característica. Iluminação perfeita! 
Fui no dia dos namorados e havia um grupo de Mariachis ... foi um show! Animaram o restaurante inteiro com os shows. Valeu a pena pagar o couvert. 
O segurança que...Mais"
25 de junho de 2016,"Fomos em 3 casais de amigos, simplesmente adoramos. Ambiente animado, comida boa e diversão garantida! Amamos!!!!"
23 de junho de 2016,"Fomos no aniversário da minha esposa e foi muito bacana, ambiente bem tematizado,  pratos bem elaborados, show dos mariachis e a frida khalo tequileira muito divertida, aniversariante ganha uma tequila e brownie de graça"
22 de junho de 2016,"É um ambiente muito agradável de se ir com família e amigos. É preciso chegar cedo porque se forma uma enorme fila na porta. Couvert artístico de R$ 12,00 por pessoa. Tem um grupo de rapazes vestidos de mexicanos que anima as mesas, e a...Mais"
20 de junho de 2016,"Adorei esse restaurante, a decoração muito bacana, tem músicos mexicanos tocando e cantando e a comida muito boa também. Atenção: cuidado com o nível de pimentas dos pratos que vem indicando no cardápio rs. Voltarei em breve."
20 de junho de 2016,"Local agradável e muito divertido. Funcionários caracterizados dão um toque divertido ao local. Apesar de não gostar de pimenta, há muitas opções de pratos que podem agradar ao nosso paladar. Gostei e recomendo a visita. Os preços são meio ""salgados"" mas vale a pena"
16 de junho de 2016,"Comemoramos com amigos o aniversário da minha esposa, na maioria  casais com filhos. E foi demais, muito divertido, música ao vivo bem animado dançamos e agitamos. Os garçons todos caracterizados com personagens do chaves. O local também muito bonito e admirável. A não posso esquecer...Mais"
15 de junho de 2016,"Atendimento bom, porém restaurante tipicamente mexicano, barulhento e festivo. Comida muito boa e lugar bem colorido."
15 de junho de 2016,"Restaurante mexicano divertido na noite dos mariachis, comida normal. Vale a visita com amigos ou grupos de trabalho, porém o ambiente é informal."
13 de junho de 2016,"O Guacamole oferece um cardápio repleto de opções para quem ama comida mexicana, o bom é que são diversos combos e as porções são grandes. Além disso o clima lá dentro é divertido, os cantores, o tequileiro, a decoração... O couvert artístico é pago por...Mais"
11 de junho de 2016,"Estive na unidade Barra. É um restaurante bonito, divertido e movimentado. A comida é boa, mas os preços nem tanto. A entrada é burocrática, e tem-se que esperar o cadastro para entrega da comanda numa fila do lado de fora (ruim em dias de chuva)....Mais"
9 de junho de 2016,"Estive no restaurante, pois a minha mãe decidiu comemorar seu aniversário lá.
O primeiro ponto negativo foi o fato deles não fazerem reserva de mesas, sendo assim, ela teve que chegar as 19:00 horas para garantir que conseguiria comemorar o seu aniversário lá.
O segundo...Mais"
4 de junho de 2016,"Como começar? Pela fila sem nenhuma justificativa logo pra entrar, afinal o restaurante sequer estava lotado? Pela burocracia enorme do cadastro obrigatório também antes de entrar? Pela falta de educação dos seguranças? Não! Vou começar pela esforço hercúleo para conseguir um garçom, pela batata frita...Mais"
4 de junho de 2016,Maravilhoso restaurante! Surpreendeu a mim e a meus amigos. Noite animada com a apresentação dos bailarinos. Estão de parabéns pelo atendimento....
1 de junho de 2016,"Comida deliciosa, pedimos o Combo que vem com um pouco de cada delícia mexicana! Música maravilhosa com os mariachis que percorrem todo o estabelecimento, tocando de mesa em mesa. Amei e voltarei com certeza!"
31 de maio de 2016,"Maravilhosa comida Mexicana, drinks incriveis e a parte tematica é sensacional, o ambiente e os Mariachis sao fabulosos, excelente"
29 de maio de 2016,"Chegamos nesse restaurante sem muita expectativa, pois nos surpreendeu!!!
Ambiente muito bem decorado, um clima animado toma conta de todo o local. Nesse dia tinha os Mariachis tocando, o que deixou tudo ainda mais animado. As Margheritas demoram um pouco pra ficarem prontas, mas são...Mais"
29 de maio de 2016,"atendimento rápido, comida MARAVILHOSA, drinks gostosos e um preço ótimo.
com certeza voltarei mais vezes."
28 de maio de 2016,"Resolvi entrar no Guacamole pois achei o ambiente bonito, não conhecia e nem tinha referências. Tentei a sorte e me dei super bem!
Logo na entrada já me deparei com os mariachis literalmente dando show e animando as mesas, ali eu já senti que a...Mais"
27 de maio de 2016,"Boa cozinha, comida boa, atendimento nao muito bom... O local e bonito mas nao muito cuidado... Mas vale a pena"
17 de maio de 2016,Muito bom para se divertir com amigos e família e comer comida boa !!! Atendimento muito bom !! Garçons educados e animados com todos !!
15 de maio de 2016,"Cozinha mexicana, pratos variados e saborosos. Atendimento de primeira.
Ideal para ir com amigos. A comida é de ótima qualidade."
12 de maio de 2016,"Restaurante com ótimo tema e comidas Mexicanas, muito divertido, bom atendimento, comida de qualidade."
10 de maio de 2016,"Gosto muito do Guacamole do Jardim Botânico! 
Bom atendimento,comida gostosa, o lugar é bem aconchegante e a decoração é típica. 
A galera da tequila é mega engraçada e animada, não tem como não participar e os cantores não ficam atrás, voltarei mais vezes com certeza."
9 de maio de 2016,"Restaurante temático e super animado de comida mexicana! Lugar ideal para ir com amigos ou família. O restaurante conta com cantores vestidos de mexicanos e com tequileiros que vão de mesa em mesa cantalorando e animando os clientes. 
A comida é bem saborosa!"
